FILE,TLOC,VG,CHURN,ADD,DEL,TPC,AGE,LAST,BFC,PRE,BEFORE,REFAC,NS_SUM,NS_MAX,NF_SUM,NF_MAX,POST,AFTER
qtxmlpatterns/src/xmlpatterns/expr/qtemplatemode_p.h,32,3,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qqnametest.cpp,39,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qabstracturiresolver.h,18,0,49,25,24,2,602,86,0,0,0,0,5,4,884,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdparticlechecker.cpp,316,79,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdstatemachine_p.h,80,7,52,26,26,2,602,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/tests/auto/qabstractxmlreceiver/TestAbstractXmlReceiver.h,65,12,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/ASTItem.h,33,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/Worker.h,31,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/parser/qxslttokenlookup.cpp,2000,348,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdinstancereader_p.h,37,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomiccomparator.cpp,61,21,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qabstractxmlforwarditerator_p.h,205,33,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/examples/xmlpatterns/trafficinfo/main.cpp,7,1,65,6,59,2,602,12,0,1,1,0,5,4,887,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qexpressionvariablereference.cpp,40,9,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/utils/qautoptr.cpp,0,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qstaticnamespacecontext.cpp,13,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qdocumentconstructor.cpp,52,8,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/XMLWriter.cpp,439,154,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/TestResult.cpp,90,20,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdnotation_p.h,20,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qcardinality_p.h,237,50,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/examples/xmlpatterns/recipes/querymainwindow.cpp,54,8,14,8,6,2,602,23,0,0,0,0,5,4,879,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qcurrentitemcontext_p.h,16,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemaparsercontext_p.h,95,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/utils/qpatternistlocale.cpp,44,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qpositionalvariablereference_p.h,18,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternsview/view/UserTestCase.h,43,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qbuiltintypes_p.h,72,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qitemtype.cpp,43,11,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qabstractdatetime.cpp,269,57,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qtemplateparameterreference.cpp,35,8,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qschematypefactory_p.h,18,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qxpath20corefunctions_p.h,16,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qanysimpletype_p.h,25,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qsinglecontainer_p.h,17,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschematoken_p.h,138,3,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qmultiitemtype.cpp,72,20,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlname.h,71,2,51,26,25,2,602,86,0,0,0,0,5,4,884,878,0,0
qtxmlpatterns/tests/auto/qsourcelocation/tst_qsourcelocation.cpp,254,18,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomicvalue.cpp,140,45,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qabstractfunctionfactory.cpp,45,6,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qnodefns.cpp,124,27,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlresultitems.h,21,0,49,25,24,2,602,86,0,0,0,0,5,4,884,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qqnamevalue_p.h,25,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/TestGroup.cpp,80,17,54,27,27,2,602,70,0,0,0,0,5,4,881,878,0,0
qtxmlpatterns/tests/auto/qapplicationargumentparser/tst_qapplicationargumentparser.cpp,45,4,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qelementconstructor.cpp,75,11,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qdeepequalfn_p.h,22,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemaparser.cpp,4567,923,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qcachecells_p.h,45,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/TestItem.h,24,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsddocumentation_p.h,25,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qcomparisonfactory_p.h,25,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qabstractmessagehandler.h,24,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qexpression_p.h,162,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/iterators/qindexofiterator_p.h,35,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/ExpressionNamer.h,147,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomicmathematician_p.h,29,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qabstracturiresolver.cpp,8,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qtemplateinvoker.cpp,39,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qdynamiccontextstore_p.h,22,0,50,25,25,2,602,66,0,2,2,0,6,4,884,878,0,0
qtxmlpatterns/src/xmlpatterns/acceltree/qacceltreeresourceloader_p.h,82,4,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdtypechecker_p.h,50,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/ASTItem.cpp,87,17,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschematypesfactory_p.h,18,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qxslt20corefunctions.cpp,102,27,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qgmonthday_p.h,19,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qstaticbaseuricontext_p.h,16,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/doc/src/snippets/code/src_xmlpatterns_api_qxmlserializer.cpp,4,0,59,6,53,2,602,26,0,0,0,0,6,4,892,878,0,0
qtxmlpatterns/examples/xmlpatterns/trafficinfo/mainwindow.cpp,103,13,192,6,186,2,602,12,0,1,1,0,5,4,887,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qgyear.cpp,45,6,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qdelegatingdynamiccontext.cpp,131,31,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qcurrentfn_p.h,18,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/tests/XMLWriterTest.cpp,80,4,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/Worker.cpp,162,23,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/qabstracturiresolver/TestURIResolver.h,17,2,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/doc/src/snippets/code/src_xmlpatterns_api_qsimplexmlnodemodel.cpp,14,5,71,6,65,2,602,26,0,0,0,0,6,4,892,878,0,0
qtxmlpatterns/src/xmlpatterns/janitors/qargumentconverter_p.h,22,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschematoken.cpp,1995,344,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qtriplecontainer_p.h,21,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/quriloader_p.h,19,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qbooleanfns_p.h,23,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qpaircontainer.cpp,33,4,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdwildcard.cpp,57,13,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qstaticcurrentcontext_p.h,16,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tools/xmlpatterns/qapplicationargumentparser.cpp,531,98,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qexternalvariableloader.cpp,37,6,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdvalidatedxmlnodemodel_p.h,51,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qresourcedelegator_p.h,37,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qdeviceresourceloader_p.h,15,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qunparsedentityurifn_p.h,12,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternsview/view/TestResultView.cpp,77,9,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qabstractxmlforwarditerator.cpp,0,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qvariablereference.cpp,11,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qcallsite.cpp,19,4,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qstaticnamespacecontext_p.h,16,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/acceltree/qacceltree_p.h,182,24,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qqnametest_p.h,23,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qconstructorfunctionsfactory.cpp,46,5,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/utils/qgenericnamespaceresolver_p.h,19,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/XSDTestSuiteHandler.cpp,258,25,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsddocumentation.cpp,33,8,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomiccomparators_p.h,120,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdvalidatinginstancereader.cpp,867,202,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qfocus.cpp,45,9,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qdatetimefns_tpl_p.h,83,25,195,170,25,2,175,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/XSLTTestSuiteHandler.cpp,145,28,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlname.cpp,71,16,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qdocumentfn.cpp,50,2,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qebvtype_p.h,25,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qargumentreference.cpp,33,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qtriplecontainer.cpp,35,4,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qvariableloader.cpp,161,31,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/qautoptr/tst_qautoptr.cpp,203,17,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qgenericdynamiccontext.cpp,125,29,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/qxmlnamepool/tst_qxmlnamepool.cpp,19,3,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternsxslts/tst_xmlpatternsxslts.cpp,22,3,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/utils/qoutputvalidator.cpp,96,18,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qpaircontainer_p.h,18,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qdocumentfn_p.h,13,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemadebugger_p.h,21,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qabstractnodetest_p.h,17,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdattributereference.cpp,35,8,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qunparsedentitypublicidfn_p.h,12,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qcalltargetdescription_p.h,25,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qorderby_p.h,73,5,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qoptimizerframework_p.h,58,2,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qattributeconstructor_p.h,23,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdidchelper_p.h,39,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qgenericpredicate.cpp,136,24,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qtimezonefns_p.h,29,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qtracefn.cpp,66,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qprocessinginstructionconstructor_p.h,23,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemaparser_setup.cpp,684,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qdaytimeduration_p.h,46,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/qsimplexmlnodemodel/TestSimpleNodeModel.h,58,10,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlschemavalidator.h,34,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdmodelgroup_p.h,29,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qnamespacesupport_p.h,32,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qsubstringfns.cpp,88,25,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qqnameconstructor.cpp,56,8,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/qxmlnodemodelindex/tst_qxmlnodemodelindex.cpp,102,12,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/ExpressionNamer.cpp,131,72,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qdecimal.cpp,141,29,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdidcache.cpp,14,2,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qstaticnamespacescontainer.cpp,10,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qexternalvariableloader_p.h,23,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qgeneralcomparison_p.h,42,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/ExpressionInfo.cpp,5,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qexternalvariablereference_p.h,22,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/acceltree/qacceltree.cpp,543,128,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/doc/src/snippets/code/src_xmlpatterns_api_qabstractxmlnodemodel.cpp,13,0,74,6,68,2,602,26,0,0,0,0,6,4,892,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qcommentconstructor_p.h,20,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qnamespacesupport.cpp,85,20,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomiccaster.cpp,9,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternsview/view/TestResultView.h,21,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/janitors/quntypedatomicconverter_p.h,36,2,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qitem_p.h,253,50,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/quntypedatomic.cpp,14,3,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qnumerictype_p.h,32,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/doc/src/snippets/code/src_xmlpatterns_api_qxmlquery.cpp,102,0,210,6,204,2,602,26,0,0,0,0,6,4,892,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qatomiccasterlocator.cpp,27,24,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qnamedschemacomponent_p.h,27,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qdate_p.h,20,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qsequencetype_p.h,27,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qattributenamevalidator_p.h,16,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlquery.h,82,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qnodecomparison_p.h,31,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qsequencefns_p.h,118,11,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qprimitives_p.h,32,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qcoloroutput.cpp,132,18,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qcoloroutput_p.h,61,0,52,26,26,2,602,2,0,0,0,0,5,4,879,878,0,0
qtxmlpatterns/tests/auto/xmlpatternsview/view/FunctionSignaturesView.cpp,11,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/doc/src/snippets/qxmlschema/main.cpp,53,7,126,6,120,2,602,26,0,0,0,0,6,4,892,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qabstractfloatmathematician_tpl_p.h,47,10,147,122,25,2,175,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qgenericstaticcontext.cpp,235,44,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlquery_p.h,180,34,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/TreeModel.cpp,106,27,52,26,26,2,602,22,0,0,0,0,5,4,879,878,0,0
qtxmlpatterns/tools/xmlpatterns/main.h,8,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qexpressionsequence_p.h,26,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qpath_p.h,49,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qanyuri.cpp,48,8,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qcomputednamespaceconstructor_p.h,18,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qgyearmonth_p.h,19,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomicmathematicians.cpp,263,44,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qinteger.cpp,92,22,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qatomiccomparatorlocator_p.h,62,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qabstractfloat_tpl_p.h,202,47,371,346,25,2,175,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/doc/src/snippets/code/src_xmlpatterns_api_qxmlname.cpp,6,1,60,6,54,2,602,26,0,0,0,0,6,4,892,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qorexpression.cpp,27,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/qsimplexmlnodemodel/tst_qsimplexmlnodemodel.cpp,78,10,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
